TEMP,HUMIDITY,CLOUD_COVER,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JUN_SEP,ANNUAL,FLOOD
33.1,72.0,28.0,0.0,0.0,0.0,22.4,41.6,139.9,320.5,186.0,196.8,57.1,0.0,0.0,843.3,964.5,0
31.1,69.0,34.0,12.2,0.0,12.2,21.6,65.4,187.8,341.3,240.1,150.1,63.1,15.1,0.0,919.4,1108.9,0
27.7,75.0,39.0,12.8,35.8,33.5,41.0,59.8,221.6,210.4,288.3,213.2,94.6,31.8,29.1,933.6,1272.2,0
27.0,68.0,43.0,0.0,8.7,0.0,20.6,23.5,334.6,296.2,357.1,154.4,92.0,10.9,17.5,1142.3,1315.5,1
30.1,56.0,34.0,0.0,0.0,0.0,0.0,14.7,223.7,246.4,370.9,221.4,39.5,0.0,0.0,1062.5,1116.7,0
26.1,77.0,35.0,0.4,23.6,7.3,27.1,72.5,297.6,294.4,368.7,130.5,91.7,36.8,22.6,1091.2,1373.2,0
33.0,79.0,31.0,19.4,11.7,13.8,32.2,62.9,176.0,271.4,243.4,253.9,50.5,24.1,10.9,944.7,1170.1,0
31.6,60.0,38.0,0.0,0.0,0.0,21.6,16.0,294.9,258.4,218.8,171.0,75.9,0.0,0.0,943.1,1056.6,0
28.0,68.0,31.0,0.0,0.0,4.3,1.3,7.9,305.8,335.2,255.0,152.2,68.7,9.8,0.0,1048.1,1140.1,0
25.2,78.0,43.0,16.2,44.0,41.0,33.9,77.5,167.9,213.0,411.3,225.3,132.8,62.1,45.1,1017.5,1470.2,1
32.0,86.0,24.0,13.6,16.5,10.3,23.6,89.2,222.4,417.8,281.6,234.2,91.2,27.8,32.1,1156.1,1460.3,1
28.7,74.0,35.0,22.7,5.8,25.4,41.5,89.7,281.9,333.6,207.6,256.1,41.1,32.5,19.0,1079.2,1357.0,0
31.7,70.0,40.0,12.7,20.2,2.5,32.9,88.6,290.2,302.3,255.7,208.9,75.8,31.6,13.0,1057.1,1334.3,1
25.5,73.0,39.0,7.7,15.0,24.9,33.1,53.3,222.3,364.0,333.5,159.5,84.6,40.2,19.8,1079.3,1357.7,0
27.7,82.0,60.0,72.0,71.1,71.1,86.1,104.1,300.4,280.1,387.2,259.7,165.8,87.7,75.3,1227.4,1960.5,1
29.0,70.0,41.0,11.7,15.8,14.9,37.4,76.5,223.7,266.7,275.0,278.4,34.8,15.7,6.4,1043.8,1257.1,0
29.1,69.0,30.0,0.0,0.0,1.6,0.0,57.3,240.7,277.3,304.2,235.2,65.6,0.0,0.0,1057.5,1182.1,0
28.0,71.0,37.0,0.0,28.7,18.8,30.3,69.6,317.4,383.5,149.8,232.5,94.4,25.7,0.0,1083.2,,1
30.4,68.0,24.0,0.0,0.0,0.0,0.0,0.0,179.2,268.8,257.6,197.4,35.1,13.4,0.0,903.0,951.5,0
26.7,75.0,37.0,0.0,27.7,21.6,24.6,53.1,315.4,337.4,340.3,231.9,92.3,24.6,31.5,1225.0,1500.3,1
28.7,84.0,31.0,19.4,23.4,34.5,36.8,78.8,226.4,284.0,251.1,261.5,83.7,49.1,34.0,1023.1,1382.6,1
29.3,76.0,45.0,28.1,26.8,34.6,47.5,96.7,230.4,356.2,258.5,196.5,88.8,43.1,27.6,1041.5,1434.7,0
30.1,72.0,34.0,8.5,6.9,12.2,22.8,73.7,293.4,399.0,170.1,127.4,68.2,19.7,5.8,990.0,1207.9,0
30.6,72.0,37.0,9.0,12.7,20.2,31.6,66.7,304.5,363.5,376.0,196.9,66.0,42.0,5.1,1241.0,1494.2,1
26.5,65.0,33.0,0.0,0.0,0.0,0.0,47.8,278.0,276.3,219.4,134.4,78.3,10.4,0.0,908.2,1044.7,0
25.6,79.0,52.0,43.3,52.8,40.2,61.5,107.9,223.8,386.7,340.2,188.7,107.8,51.3,62.5,1139.5,1666.8,1
31.8,74.0,35.0,11.2,15.8,19.9,24.9,78.3,229.0,339.3,319.6,162.2,62.0,17.7,17.8,1050.0,1297.7,0
29.7,73.0,53.0,39.2,45.7,50.4,77.9,101.1,330.1,365.2,402.5,336.6,159.0,69.9,62.7,1434.4,2040.2,1
27.4,93.0,45.0,64.8,76.4,69.6,76.4,125.7,316.7,431.1,335.5,260.5,168.4,86.1,81.9,1343.8,2093.2,1
32.4,76.0,42.0,22.8,31.9,20.8,48.6,76.2,212.5,387.9,270.3,227.9,55.1,27.8,31.2,1098.6,1412.9,1
29.3,69.0,41.0,15.0,8.3,31.2,47.3,66.0,279.6,296.8,294.4,139.4,65.3,14.6,17.8,1010.2,1275.7,0
31.6,71.0,41.0,9.7,12.7,25.7,18.0,78.5,219.5,347.3,363.3,115.8,94.9,37.2,15.2,1045.9,,1
29.1,81.0,23.0,2.7,0.0,8.1,28.1,63.7,347.1,275.4,268.5,151.5,86.5,30.3,0.0,1042.6,1262.1,0
33.5,75.0,36.0,31.0,30.9,9.2,24.0,76.2,343.6,253.2,233.2,263.3,51.3,28.8,27.0,1093.3,1371.8,0
32.9,65.0,45.0,0.0,10.9,6.6,21.7,89.7,286.0,286.6,193.4,207.8,111.8,52.5,18.9,973.9,1286.0,0
28.5,80.0,38.0,13.4,29.4,48.2,38.6,88.5,348.1,318.6,232.4,240.1,123.8,53.1,29.3,1139.2,1563.5,1
31.1,70.0,27.0,0.0,0.0,0.0,0.0,28.4,235.0,181.7,311.5,204.6,73.4,0.0,0.0,932.8,1034.7,0
30.4,85.0,38.0,33.8,65.7,40.7,91.9,111.9,326.3,385.8,295.6,197.6,148.1,44.4,52.1,1205.3,1793.9,1
32.0,80.0,52.0,50.9,47.8,65.5,83.5,81.1,379.7,182.4,293.2,300.9,139.7,56.7,63.2,1156.1,1744.4,1
26.9,71.0,48.0,20.2,26.0,25.3,59.6,59.8,284.9,484.3,259.9,182.9,112.6,45.4,17.7,1212.0,1578.5,1
30.5,82.0,38.0,30.5,38.9,54.6,58.5,94.3,263.6,417.7,312.5,280.9,146.5,41.7,37.5,1274.7,1777.4,1
31.3,74.0,46.0,42.2,37.2,49.9,30.1,94.7,180.6,308.7,290.5,234.3,131.9,64.5,31.1,1014.2,1495.8,1
25.1,79.0,35.0,27.0,31.3,22.9,45.3,50.7,261.0,316.2,279.8,125.1,74.6,53.2,32.5,982.0,1319.6,0
26.4,77.0,24.0,3.3,13.9,0.0,29.3,43.7,286.7,309.6,349.7,147.7,87.2,19.0,7.6,1093.7,1297.7,0
24.5,69.0,31.0,0.0,0.0,0.0,1.2,34.3,288.4,251.1,355.6,96.1,49.8,0.0,4.9,991.1,1081.3,0
28.4,70.0,51.0,20.4,24.2,21.8,61.2,74.9,302.3,336.2,211.2,266.9,117.2,36.5,23.7,1116.7,1496.4,1
30.6,80.0,36.0,1.9,25.5,18.2,53.1,98.5,239.8,311.0,318.6,208.5,111.5,54.7,21.3,1077.9,1462.5,0
32.3,72.0,36.0,0.5,12.5,15.4,49.2,76.1,143.3,296.3,236.9,91.7,47.4,15.2,18.9,768.3,1003.5,0
29.2,72.0,36.0,14.7,26.5,10.7,22.0,61.6,224.8,312.9,267.6,208.9,79.0,35.5,5.3,1014.2,1269.4,0
32.6,68.0,53.0,32.9,20.6,22.3,35.6,72.9,257.1,245.0,321.7,189.6,110.4,49.5,19.6,1013.4,1377.4,1
26.0,77.0,51.0,43.2,57.6,49.2,60.7,73.0,272.8,342.4,307.7,163.2,109.1,60.6,52.3,1086.1,1591.7,1
25.3,,56.0,73.6,78.2,85.9,111.0,157.2,352.8,378.6,362.2,334.3,156.7,80.4,72.4,1427.9,2243.3,1
28.9,68.0,37.0,0.0,9.7,12.3,0.0,66.8,354.2,302.7,314.0,189.8,95.1,13.9,17.3,1160.8,1376.0,1
29.8,74.0,40.0,20.2,20.8,6.6,13.8,59.5,270.4,300.7,310.7,190.4,92.8,35.9,24.0,1072.1,1345.7,0
28.9,82.0,26.0,17.1,7.3,16.7,32.1,80.4,244.1,374.3,248.5,178.0,91.6,38.4,15.3,1044.9,1343.7,1
24.5,74.0,50.0,23.7,45.6,29.8,51.3,90.2,267.3,310.4,275.1,153.5,146.2,41.0,36.6,1006.3,1470.7,0
28.8,77.0,29.0,7.8,13.6,21.4,25.5,54.7,257.2,314.0,196.9,131.7,92.2,17.2,21.1,899.9,1153.5,0
26.1,68.0,40.0,12.9,16.2,20.2,36.7,69.1,204.8,378.2,230.9,248.2,85.4,20.9,11.3,1062.2,1334.9,0
30.5,77.0,29.0,2.1,8.3,3.4,18.8,45.6,257.0,295.6,394.2,169.1,56.4,28.4,5.1,1115.9,1284.0,1
29.8,73.0,33.0,9.4,2.0,3.1,1.3,51.9,273.6,311.7,232.9,189.8,95.6,7.9,0.4,1007.9,1179.6,0
26.9,80.0,31.0,38.1,6.1,18.0,60.1,73.0,272.1,304.8,221.4,108.6,98.9,14.8,18.0,906.9,1234.0,0
27.9,81.0,33.0,20.6,31.0,5.9,29.4,66.4,291.6,390.6,315.0,147.1,128.5,44.5,16.6,1144.2,1487.0,1
26.7,90.0,34.0,46.1,49.4,53.4,50.3,111.4,311.9,322.5,311.6,255.4,119.2,39.8,54.2,1201.4,1725.2,1
28.9,77.0,34.0,8.5,9.7,18.7,47.6,106.8,161.9,386.4,278.1,216.4,44.0,44.8,2.9,1042.8,1325.8,0
31.1,76.0,45.0,33.5,30.7,48.7,47.4,71.9,312.0,320.8,388.7,295.9,64.5,45.1,33.9,1317.4,1693.1,1
26.8,75.0,29.0,4.7,0.3,0.0,20.2,22.7,209.1,244.4,307.8,246.4,94.4,0.0,8.9,1007.8,1159.0,0
30.1,72.0,40.0,15.8,5.3,15.0,40.0,29.2,198.9,350.0,258.5,188.8,74.9,23.4,19.9,996.2,1219.7,1
27.8,76.0,48.0,29.2,33.9,29.3,70.4,89.4,221.7,314.1,287.8,243.7,123.3,56.9,34.7,1067.2,1534.4,1
27.3,72.0,34.0,5.1,0.0,0.4,19.4,45.1,272.2,335.6,249.2,174.2,81.3,12.0,11.7,1031.3,1206.2,0
28.8,75.0,32.0,18.1,6.1,1.6,44.6,65.6,239.2,137.6,332.1,283.9,77.2,21.6,2.3,992.8,1230.0,1
26.7,82.0,36.0,32.6,26.1,46.0,23.4,86.7,181.5,324.3,286.1,265.7,101.6,52.9,31.8,1057.6,1458.6,0
27.8,68.0,47.0,25.7,8.0,18.0,47.1,40.9,289.3,285.4,189.0,210.6,71.4,30.6,26.2,974.3,1242.3,0
26.4,81.0,40.0,32.1,53.2,42.2,43.9,52.7,199.8,265.2,306.2,228.0,108.6,37.8,40.7,999.2,1410.5,1
33.3,82.0,34.0,31.4,38.4,28.6,61.9,86.3,278.1,287.2,211.3,275.4,85.8,36.8,23.0,1052.0,1444.2,1
29.1,73.0,42.0,22.2,16.8,14.3,41.7,77.7,278.1,280.6,421.7,231.1,85.7,52.0,32.6,1211.5,1554.4,1
27.5,61.0,29.0,0.0,0.0,0.0,0.0,16.7,263.9,262.3,189.2,225.3,37.1,5.4,0.0,940.8,1000.0,0
29.5,70.0,43.0,17.7,21.5,28.2,43.2,37.1,358.2,228.2,280.8,101.5,84.5,6.0,24.1,968.7,1231.0,0
28.8,82.0,41.0,30.1,50.5,32.9,68.7,102.4,207.9,352.0,328.0,243.8,136.1,66.1,53.2,1131.7,,1
28.5,74.0,36.0,6.3,7.9,26.5,39.1,91.8,253.5,388.4,269.7,173.2,83.2,29.4,23.3,1084.8,1392.3,0
30.4,68.0,31.0,0.0,0.9,0.0,0.0,49.8,219.0,301.1,247.4,253.2,89.8,15.3,1.2,1020.7,1177.6,0
30.7,71.0,31.0,0.0,0.0,0.0,10.0,33.9,264.7,339.3,295.3,250.4,109.2,4.2,0.3,1149.6,1307.3,0
27.8,79.0,42.0,23.7,25.5,45.5,53.2,89.1,290.1,393.9,396.7,219.7,129.6,27.0,42.6,1300.3,1736.4,1
27.7,77.0,48.0,48.0,48.4,40.0,59.1,67.3,265.2,408.8,359.1,293.7,128.0,61.6,44.3,1326.8,1823.5,1
28.4,73.0,33.0,8.4,17.1,11.2,32.8,80.0,224.6,411.0,364.6,269.0,87.0,7.5,0.0,1269.2,1513.1,1
23.9,72.0,42.0,12.2,41.5,21.7,13.6,74.4,201.4,282.8,232.1,206.1,114.4,16.1,23.2,922.5,1239.7,0
25.7,72.0,21.0,0.0,0.0,0.0,4.0,0.0,279.3,231.9,273.4,276.2,57.2,0.0,0.0,1060.9,1122.1,0
32.0,68.0,33.0,0.0,1.4,0.0,9.3,41.8,263.1,334.8,276.8,176.4,92.4,15.0,0.5,1051.1,1211.5,0
32.6,84.0,38.0,33.4,36.7,25.7,46.9,101.3,332.5,374.5,332.4,212.3,127.4,53.7,39.0,1251.7,1715.7,1
28.5,72.0,31.0,0.0,7.3,11.2,9.1,46.3,225.9,339.5,352.8,222.0,64.0,22.4,0.0,1140.3,1300.5,1
30.3,81.0,31.0,14.9,9.0,35.2,35.2,67.3,226.7,426.2,280.0,186.9,115.2,40.8,26.1,1119.7,1463.4,1
29.7,83.0,33.0,9.7,18.7,23.7,2.6,56.3,211.5,321.5,277.3,214.6,103.1,35.7,18.3,1024.9,1293.1,1
35.8,80.0,40.0,28.7,28.6,36.4,43.4,98.1,296.5,352.4,337.8,280.2,104.1,46.0,46.5,1266.9,1698.6,1
31.5,,37.0,4.2,10.2,16.5,16.1,48.6,194.4,242.8,178.5,192.5,69.7,15.5,7.7,808.1,996.7,0
28.7,76.0,20.0,0.0,0.0,0.9,13.4,0.0,333.7,410.1,248.3,95.7,66.2,0.0,0.0,1087.8,1168.3,0
26.9,74.0,21.0,0.0,0.0,0.0,0.0,32.0,157.5,259.2,251.6,185.9,84.3,0.0,0.0,854.2,970.5,0
25.5,69.0,33.0,8.4,6.2,0.0,12.4,69.6,255.1,271.5,216.6,148.7,92.2,14.7,2.7,891.8,1098.2,0
29.4,76.0,42.0,11.3,34.4,30.3,65.1,73.9,357.8,300.8,362.9,250.5,110.4,54.5,18.3,1272.0,1670.2,1
27.3,67.0,16.0,0.0,0.0,0.0,0.0,49.8,237.9,216.3,173.4,176.3,50.0,0.0,0.0,804.0,903.7,0
25.9,81.0,34.0,21.4,29.5,55.2,54.0,86.8,277.9,274.4,290.3,274.4,130.0,53.6,28.6,1117.0,1576.1,1
27.6,71.0,34.0,8.1,0.0,5.9,15.2,63.0,192.9,264.8,293.2,227.0,72.5,17.6,0.0,978.0,1160.1,0
26.6,75.0,49.0,37.6,50.9,29.9,63.5,89.4,206.0,250.1,390.5,271.1,84.1,54.9,34.0,1117.6,1562.1,1
32.7,76.0,35.0,23.1,12.2,25.0,31.2,67.6,301.4,261.9,288.4,168.9,121.5,8.6,14.3,1020.5,1324.1,0
30.9,72.0,41.0,12.9,26.3,36.2,33.6,65.7,343.8,427.9,345.3,237.2,77.8,9.3,8.6,1354.3,1624.7,1
29.0,78.0,39.0,16.8,41.2,33.7,50.5,74.6,246.5,364.7,341.2,299.2,83.3,42.3,42.4,1251.6,1636.4,1
32.3,71.0,21.0,0.0,0.0,0.0,0.0,43.4,160.2,328.4,260.0,131.8,7.9,2.3,0.0,880.3,933.9,0
29.2,79.0,44.0,35.9,27.8,53.4,74.7,73.1,146.6,402.4,248.6,302.8,126.1,43.7,43.4,1100.4,1578.6,1
27.1,66.0,40.0,2.8,0.0,14.6,19.1,34.5,192.1,406.0,192.8,161.3,35.5,36.0,2.2,952.2,1096.9,0
32.4,75.0,42.0,34.3,38.0,21.1,51.8,56.9,263.1,213.1,305.6,171.1,80.6,48.2,25.8,952.9,1309.7,0
30.2,86.0,69.0,88.9,98.8,108.0,134.7,193.1,430.2,318.4,340.7,295.5,186.9,101.3,106.3,1384.8,2402.9,1
26.7,68.0,21.0,0.0,0.0,0.0,3.6,36.8,253.2,218.0,299.5,188.4,64.2,0.0,0.0,959.1,1063.8,0
28.6,70.0,52.0,26.7,40.5,50.2,34.5,92.5,293.2,298.2,349.7,257.4,90.1,76.1,29.8,1198.5,1638.9,1
27.1,77.0,36.0,16.9,26.6,24.3,43.3,51.8,241.0,295.0,282.3,159.7,89.6,18.1,12.1,978.0,1260.8,1
26.0,75.0,40.0,21.4,26.0,24.2,51.0,88.3,233.7,289.0,228.7,225.4,74.0,42.1,36.2,976.7,1339.9,0
31.0,76.0,38.0,7.4,20.7,38.7,50.1,72.1,341.7,327.6,324.0,173.6,80.7,30.5,8.1,1166.8,1475.1,1
33.2,77.0,35.0,10.0,16.7,11.1,22.8,75.5,272.2,313.3,232.2,134.2,97.9,39.7,11.1,951.9,1236.7,0
25.9,78.0,33.0,25.6,24.7,26.2,26.9,50.3,144.2,266.4,245.8,158.0,77.3,45.0,15.8,814.4,1106.1,0
30.2,81.0,41.0,42.9,43.2,29.1,67.7,94.0,243.8,200.3,254.0,187.0,104.7,46.2,26.3,885.0,1339.2,1
27.6,76.0,26.0,0.0,0.0,15.5,8.7,44.3,195.6,233.2,264.8,206.3,36.2,26.2,9.7,899.9,1040.4,0
27.9,73.0,44.0,25.5,35.3,28.0,40.0,63.3,238.6,285.6,366.5,260.4,126.9,65.3,33.5,1151.1,1568.9,0
27.7,78.0,35.0,16.0,20.4,38.1,57.3,88.1,294.4,298.6,293.1,137.1,106.2,34.2,16.8,1023.1,1400.2,1
27.1,85.0,29.0,33.9,19.2,34.9,42.4,47.2,262.1,250.2,272.3,223.8,117.8,47.4,36.2,1008.4,1387.5,0
29.1,73.0,34.0,4.0,2.5,0.4,16.9,71.9,246.4,271.2,192.1,137.6,112.9,13.5,20.2,847.3,1089.5,0
27.2,68.0,48.0,21.7,15.0,41.0,29.3,88.5,337.0,246.9,326.8,233.1,74.2,35.0,21.9,1143.9,1470.4,1
29.6,81.0,34.0,32.4,24.0,45.7,47.2,60.6,229.9,310.7,252.9,180.2,89.2,36.1,22.6,973.7,1331.5,0
28.9,73.0,41.0,12.0,31.1,34.0,22.2,56.8,365.7,248.8,300.0,155.9,45.8,42.8,39.3,1070.5,1354.4,1
28.5,61.0,32.0,0.0,0.0,0.0,0.0,26.1,183.7,219.7,230.1,196.6,129.1,5.1,0.0,830.0,990.3,0
27.0,79.0,44.0,24.6,41.3,40.7,60.8,97.4,286.7,253.3,360.4,195.4,108.1,50.5,41.9,1095.8,1561.0,1
27.7,71.0,43.0,30.4,15.1,25.9,53.0,69.3,246.9,303.2,283.3,188.2,118.4,50.8,31.3,1021.6,1415.8,0
30.7,73.0,53.0,36.8,40.7,39.8,67.8,103.5,291.6,282.8,311.4,124.9,83.8,73.2,45.2,1010.7,1501.5,1
30.1,76.0,37.0,15.7,8.5,41.5,29.0,107.9,287.1,367.0,320.8,245.2,117.5,42.8,16.6,1220.0,1599.4,1
26.8,75.0,43.0,11.1,27.4,34.6,60.3,71.0,295.1,345.6,423.4,248.1,147.6,35.0,29.8,1312.2,1729.2,1
29.2,78.0,39.0,22.0,27.1,5.6,42.0,46.3,229.2,316.4,352.1,210.8,99.1,33.3,36.9,1108.6,1420.7,1
30.7,71.0,48.0,18.1,33.7,36.8,31.6,97.9,209.6,273.6,296.3,142.7,76.1,31.7,13.5,922.1,1261.4,0
25.3,77.0,32.0,5.9,15.6,14.3,28.7,99.5,393.5,328.6,286.0,250.2,82.3,37.2,11.5,1258.3,1553.4,1
30.2,72.0,44.0,20.3,14.8,27.7,58.7,84.3,239.8,357.8,266.0,176.4,40.7,21.9,35.5,1040.0,1343.7,1
27.5,78.0,36.0,27.9,31.9,23.5,42.2,53.4,303.7,323.8,240.1,184.8,94.3,43.3,19.1,1052.3,1387.9,0
30.3,78.0,37.0,23.7,26.7,37.1,42.2,74.5,178.6,413.2,264.9,311.0,117.5,24.0,37.4,1167.8,1550.8,1
27.3,68.0,39.0,6.1,8.2,21.8,43.2,36.2,233.2,326.2,233.8,156.9,77.7,28.5,17.9,950.2,1189.8,0
25.0,81.0,40.0,25.2,36.9,43.8,36.8,101.9,272.0,383.8,346.9,252.4,101.9,49.2,36.5,1255.1,1687.4,1
25.4,71.0,37.0,0.0,5.5,10.2,11.2,34.6,277.6,309.6,219.5,216.9,94.8,37.6,5.1,1023.6,1222.4,0
29.1,79.0,40.0,44.0,34.3,36.2,30.2,78.6,124.9,365.1,381.9,232.2,119.7,58.3,30.3,1104.1,1535.7,1
29.6,76.0,51.0,36.9,49.6,50.0,67.3,77.7,296.9,290.0,361.4,240.5,76.3,75.0,67.1,1188.8,1688.8,1
27.0,85.0,46.0,66.8,42.6,52.6,75.6,111.1,235.4,321.1,329.8,255.5,130.8,86.1,71.6,1141.8,1779.1,1
30.4,73.0,45.0,23.5,24.1,38.2,63.9,73.1,288.2,341.4,300.4,222.6,161.3,42.1,29.4,1152.7,1608.2,1
25.3,72.0,34.0,3.4,4.4,15.0,26.3,61.9,191.4,318.9,246.1,186.1,45.0,4.5,1.5,942.5,1104.6,0
28.9,74.0,31.0,11.0,7.4,24.8,17.6,57.8,200.3,327.9,293.1,255.4,75.3,4.8,6.3,1076.7,1281.7,1
26.3,72.0,46.0,35.2,37.5,44.6,45.0,60.3,255.0,386.0,363.1,150.9,148.5,15.0,30.0,1155.0,1571.0,0
27.6,79.0,,37.7,35.4,38.7,60.0,106.1,225.7,248.1,272.8,269.6,141.2,40.6,31.7,1016.2,1507.7,1
29.1,64.0,50.0,11.5,13.6,29.8,14.5,68.6,233.4,251.1,200.7,236.6,76.8,30.4,18.2,921.8,1185.4,0
27.1,68.0,33.0,0.0,0.0,0.0,45.3,28.0,172.2,301.6,308.6,209.2,73.0,1.1,6.4,991.6,1145.3,0
28.2,68.0,36.0,0.9,0.0,12.2,24.4,98.0,142.4,249.7,292.0,233.5,73.1,11.0,0.0,917.6,1137.3,0
31.2,80.0,25.0,11.9,5.0,6.6,27.3,69.3,305.8,502.5,214.8,185.6,61.1,25.7,14.4,1208.7,1430.2,1
27.7,84.0,35.0,31.6,40.8,28.4,59.0,83.5,205.3,357.5,264.1,132.5,104.7,43.0,45.6,959.4,1396.0,0
30.8,73.0,46.0,32.2,21.8,37.0,55.7,110.5,262.4,317.5,252.4,208.9,95.2,28.7,25.7,1041.2,1448.0,1
26.5,73.0,34.0,18.7,12.0,0.0,23.9,97.4,292.0,269.7,238.6,146.0,83.4,20.0,22.2,946.3,1223.9,0
30.2,74.0,43.0,27.1,13.4,13.5,36.4,76.1,235.2,290.2,280.2,176.1,80.3,28.2,21.5,981.7,1278.1,0
32.2,81.0,36.0,29.3,25.3,32.0,54.0,88.7,226.4,323.6,286.3,155.9,69.9,38.6,33.3,992.3,1363.4,0
23.6,68.0,41.0,0.0,7.6,15.0,31.8,42.4,264.6,308.9,244.5,170.7,81.2,38.3,7.7,988.7,1212.8,0
27.2,75.0,29.0,0.0,17.4,4.3,11.3,53.1,307.5,268.6,232.0,159.2,118.9,12.8,1.5,967.3,1186.5,1
30.3,80.0,39.0,33.1,30.8,21.2,67.0,81.0,210.7,308.6,291.7,108.0,107.1,66.3,28.1,919.0,1353.6,0
28.6,77.0,14.0,0.0,0.0,0.0,1.9,37.1,215.1,354.1,263.1,194.9,45.1,10.6,0.0,1027.2,1121.9,1
29.8,75.0,37.0,11.3,2.4,26.3,44.2,77.1,165.1,393.5,272.1,300.3,109.3,23.4,25.2,1131.0,1450.1,0
27.7,,25.0,6.7,8.1,17.6,41.5,71.0,228.2,314.9,347.0,217.1,75.8,6.5,7.3,1107.2,1341.7,1
29.2,58.0,48.0,0.0,5.7,4.6,18.1,57.6,244.7,212.3,302.3,173.7,119.5,12.2,0.0,932.9,1150.6,0
28.7,78.0,44.0,43.6,40.6,53.2,58.4,65.4,232.6,361.9,217.3,217.1,109.5,63.4,40.8,1029.0,1503.9,1
31.6,70.0,42.0,14.1,17.7,24.4,43.1,49.6,233.3,401.7,318.8,179.5,105.9,22.5,19.8,1133.2,1430.3,1
29.6,63.0,50.0,6.4,24.7,11.9,23.7,56.5,179.9,389.6,322.5,201.5,68.5,38.3,13.7,1093.5,,1
29.7,77.0,30.0,15.1,5.9,11.4,27.8,56.6,256.4,346.3,257.0,190.5,94.8,36.7,25.1,1050.2,1323.6,1
28.1,82.0,52.0,56.1,68.0,50.8,79.3,133.8,360.9,438.1,246.1,205.0,139.7,63.5,48.3,1250.0,1889.4,1
27.9,73.0,45.0,29.6,15.3,31.3,33.9,57.1,210.1,323.6,300.9,286.1,99.0,32.3,10.7,1120.7,1429.9,1
28.0,80.0,36.0,20.8,20.4,42.7,72.4,72.5,235.4,357.3,299.2,142.7,87.1,48.2,21.8,1034.5,1420.2,0
29.9,84.0,47.0,48.0,41.7,67.1,56.3,127.3,325.8,307.4,263.1,270.5,112.2,70.0,61.9,1166.9,1751.4,1
28.1,82.0,29.0,17.1,17.2,37.4,20.8,65.4,328.1,328.9,207.2,196.8,98.5,23.2,11.0,1061.1,1351.6,1
29.6,84.0,31.0,24.5,27.0,28.4,60.2,88.6,187.3,399.2,294.3,294.9,115.1,35.2,19.6,1175.7,1574.2,1
33.6,78.0,33.0,18.6,18.7,35.3,43.4,67.0,250.5,274.4,276.3,215.1,86.6,29.0,25.4,1016.4,1340.3,0
30.9,74.0,34.0,5.7,11.3,12.9,15.5,67.9,268.4,251.1,258.6,176.6,90.0,4.0,14.5,954.7,1176.4,0
28.3,64.0,30.0,0.0,0.0,0.3,5.9,29.0,218.0,279.4,248.8,152.5,52.7,2.8,0.0,898.7,989.3,0
31.6,73.0,48.0,27.3,32.3,37.6,68.4,99.1,139.6,312.2,241.8,217.6,108.3,40.1,40.1,911.2,1364.3,1
28.1,69.0,36.0,6.8,0.0,14.5,20.0,24.5,273.0,334.3,250.2,134.0,70.4,0.0,0.0,991.5,1127.6,0
24.5,87.0,41.0,46.6,62.9,70.8,100.2,96.7,377.6,316.8,354.9,199.5,124.4,63.7,49.0,1248.8,1863.1,1
26.8,73.0,33.0,1.8,4.4,8.9,3.1,64.7,255.2,401.9,258.5,108.5,146.3,9.9,13.3,1024.1,1276.4,0
24.9,75.0,23.0,0.0,0.0,0.0,18.5,55.9,178.5,207.8,168.2,133.7,73.0,25.5,0.0,688.2,861.1,0
28.2,77.0,40.0,19.5,40.9,45.1,59.2,110.1,242.0,395.4,272.8,214.4,116.3,33.2,11.1,1124.6,1559.9,1
29.0,74.0,23.0,0.0,0.0,0.0,18.7,35.2,330.3,237.1,200.9,186.5,74.0,0.0,0.0,954.9,1082.7,0
32.7,84.0,37.0,33.9,29.2,29.0,52.7,119.8,330.2,222.4,325.7,131.1,103.6,56.3,45.6,1009.5,1479.7,1
29.7,,27.0,0.0,0.0,14.8,2.9,28.2,266.6,295.7,279.9,165.2,93.7,0.0,0.0,1007.4,1147.1,0
28.5,75.0,54.0,38.3,48.5,48.3,71.3,127.6,310.6,325.7,224.8,256.4,113.7,51.6,55.9,1117.5,1672.6,1
30.8,70.0,45.0,17.4,25.3,27.4,48.6,90.1,227.4,247.2,337.8,196.5,120.2,39.9,5.7,1009.0,1383.5,1
24.1,66.0,39.0,3.1,8.1,17.8,26.4,35.9,233.2,193.3,209.7,155.7,65.8,1.7,4.7,791.9,955.5,0
29.5,70.0,48.0,24.1,47.8,25.1,56.7,85.3,264.9,318.7,389.6,190.7,75.2,21.7,32.4,1163.9,1532.3,1
30.7,74.0,31.0,4.9,0.0,0.0,10.2,56.4,277.6,356.0,274.6,163.1,86.5,38.1,0.0,1071.2,1267.3,0
25.7,71.0,42.0,30.1,23.5,25.1,32.9,83.1,343.6,345.7,218.3,171.9,63.0,37.6,25.5,1079.5,1400.3,1
31.5,70.0,40.0,7.1,8.3,0.0,18.5,60.3,316.3,308.2,218.6,202.6,98.2,21.6,11.9,1045.7,1271.7,0
29.7,66.0,40.0,3.2,0.0,5.1,16.4,49.9,167.9,324.7,296.2,289.8,46.1,16.0,28.6,1078.7,1243.9,0
